# id,ts,x,y,gx,gy
8.000000,0.550000,5.890693,0.611096,-3.287737,-0.818727
7.000000,0.550000,5.625505,1.595308,-3.415825,0.289847
6.000000,0.550000,5.792623,-0.226107,-2.655232,-1.552382
-1.000000,0.550000,0.944790,-2.583200,0.973052,-2.581354
8.000000,0.566667,5.890792,0.610987,-3.287737,-0.818727
7.000000,0.566667,5.625552,1.595264,-3.415825,0.289847
6.000000,0.566667,5.792719,-0.225963,-2.655232,-1.552382
-1.000000,0.566667,0.944787,-2.583197,0.973052,-2.581354
8.000000,0.583333,5.890902,0.610868,-3.287737,-0.818727
7.000000,0.583333,5.625601,1.595217,-3.415825,0.289847
6.000000,0.583333,5.792818,-0.225799,-2.655232,-1.552382
-1.000000,0.583333,0.944784,-2.583194,0.973052,-2.581354
8.000000,0.600000,5.891022,0.610738,-3.287737,-0.818727
7.000000,0.600000,5.625652,1.595168,-3.415825,0.289847
6.000000,0.600000,5.792921,-0.225614,-2.655232,-1.552382
-1.000000,0.600000,0.944781,-2.583191,0.973052,-2.581354
8.000000,0.616667,5.891153,0.610598,-3.287737,-0.818727
7.000000,0.616667,5.625706,1.595116,-3.415825,0.289847
6.000000,0.616667,5.793027,-0.225406,-2.655232,-1.552382
-1.000000,0.616667,0.944778,-2.583188,0.973052,-2.581354
8.000000,0.633333,5.891294,0.610448,-3.287737,-0.818727
7.000000,0.633333,5.625762,1.595062,-3.415825,0.289847
6.000000,0.633333,5.793136,-0.225176,-2.655232,-1.552382
-1.000000,0.633333,0.944774,-2.583185,0.973052,-2.581354
8.000000,0.650000,5.891446,0.610289,-3.287737,-0.818727
7.000000,0.650000,5.625821,1.595004,-3.415825,0.289847
6.000000,0.650000,5.793249,-0.224921,-2.655232,-1.552382
-1.000000,0.650000,0.944771,-2.583181,0.973052,-2.581354
8.000000,0.666667,5.891609,0.610121,-3.287737,-0.818727
7.000000,0.666667,5.625882,1.594944,-3.415825,0.289847
6.000000,0.666667,5.793366,-0.224642,-2.655232,-1.552382
-1.000000,0.666667,0.944767,-2.583178,0.973052,-2.581354
8.000000,0.683333,5.891782,0.609944,-3.287737,-0.818727
7.000000,0.683333,5.625946,1.594881,-3.415825,0.289847
6.000000,0.683333,5.793487,-0.224338,-2.655232,-1.552382
-1.000000,0.683333,0.944763,-2.583175,0.973052,-2.581354
8.000000,0.700000,5.891966,0.609759,-3.287737,-0.818727
7.000000,0.700000,5.626012,1.594815,-3.415825,0.289847
6.000000,0.700000,5.793613,-0.224009,-2.655232,-1.552382
-1.000000,0.700000,0.944760,-2.583172,0.973052,-2.581354
8.000000,0.716667,5.892160,0.609566,-3.287737,-0.818727
7.000000,0.716667,5.626080,1.594747,-3.415825,0.289847
6.000000,0.716667,5.793743,-0.223655,-2.655232,-1.552382
-1.000000,0.716667,0.944756,-2.583169,0.973052,-2.581354
8.000000,0.733333,5.892365,0.609367,-3.287737,-0.818727
7.000000,0.733333,5.626151,1.594675,-3.415825,0.289847
6.000000,0.733333,5.793877,-0.223275,-2.655232,-1.552382
-1.000000,0.733333,0.944752,-2.583166,0.973052,-2.581354
8.000000,0.750000,5.892581,0.609160,-3.287737,-0.818727
7.000000,0.750000,5.626223,1.594602,-3.415825,0.289847
6.000000,0.750000,5.794015,-0.222871,-2.655232,-1.552382
-1.000000,0.750000,0.944749,-2.583163,0.973052,-2.581354
8.000000,0.766667,5.892806,0.608948,-3.287737,-0.818727
7.000000,0.766667,5.626298,1.594525,-3.415825,0.289847
6.000000,0.766667,5.794159,-0.222442,-2.655232,-1.552382
-1.000000,0.766667,0.944745,-2.583161,0.973052,-2.581354
8.000000,0.783333,5.893041,0.608730,-3.287737,-0.818727
7.000000,0.783333,5.626374,1.594446,-3.415825,0.289847
6.000000,0.783333,5.794306,-0.221988,-2.655232,-1.552382
-1.000000,0.783333,0.944741,-2.583158,0.973052,-2.581354
8.000000,0.800000,5.893286,0.608508,-3.287737,-0.818727
7.000000,0.800000,5.626453,1.594365,-3.415825,0.289847
6.000000,0.800000,5.794458,-0.221512,-2.655232,-1.552382
-1.000000,0.800000,0.944737,-2.583156,0.973052,-2.581354
8.000000,0.816667,5.893540,0.608281,-3.287737,-0.818727
7.000000,0.816667,5.626533,1.594282,-3.415825,0.289847
6.000000,0.816667,5.794615,-0.221012,-2.655232,-1.552382
-1.000000,0.816667,0.944734,-2.583154,0.973052,-2.581354
8.000000,0.833333,5.893803,0.608050,-3.287737,-0.818727
7.000000,0.833333,5.626615,1.594196,-3.415825,0.289847
6.000000,0.833333,5.794776,-0.220491,-2.655232,-1.552382
-1.000000,0.833333,0.944730,-2.583151,0.973052,-2.581354
8.000000,0.850000,5.894074,0.607816,-3.287737,-0.818727
7.000000,0.850000,5.626700,1.594108,-3.415825,0.289847
6.000000,0.850000,5.794941,-0.219948,-2.655232,-1.552382
-1.000000,0.850000,0.944726,-2.583150,0.973052,-2.581354
8.000000,0.866667,5.894354,0.607579,-3.287737,-0.818727
7.000000,0.866667,5.626785,1.594018,-3.415825,0.289847
6.000000,0.866667,5.795110,-0.219387,-2.655232,-1.552382
-1.000000,0.866667,0.944722,-2.583148,0.973052,-2.581354
8.000000,0.883333,5.894643,0.607339,-3.287737,-0.818727
7.000000,0.883333,5.626873,1.593926,-3.415825,0.289847
6.000000,0.883333,5.795283,-0.218807,-2.655232,-1.552382
-1.000000,0.883333,0.944718,-2.583146,0.973052,-2.581354
