# id,ts,x,y,gx,gy
3.000000,1.500000,2.619735,-2.934114,1.080563,5.443941
5.000000,1.500000,0.360722,5.069525,1.355861,-2.906831
3.000000,1.516667,2.619734,-2.933947,1.080563,5.443941
5.000000,1.516667,0.360644,5.069441,1.355861,-2.906831
3.000000,1.533333,2.619734,-2.933774,1.080563,5.443941
5.000000,1.533333,0.360571,5.069350,1.355861,-2.906831
3.000000,1.550000,2.619737,-2.933596,1.080563,5.443941
5.000000,1.550000,0.360502,5.069252,1.355861,-2.906831
3.000000,1.566667,2.619741,-2.933412,1.080563,5.443941
5.000000,1.566667,0.360437,5.069149,1.355861,-2.906831
3.000000,1.583333,2.619748,-2.933223,1.080563,5.443941
5.000000,1.583333,0.360376,5.069039,1.355861,-2.906831
3.000000,1.600000,2.619758,-2.933027,1.080563,5.443941
5.000000,1.600000,0.360320,5.068924,1.355861,-2.906831
3.000000,1.616667,2.619770,-2.932825,1.080563,5.443941
5.000000,1.616667,0.360267,5.068802,1.355861,-2.906831
3.000000,1.633333,2.619785,-2.932616,1.080563,5.443941
5.000000,1.633333,0.360220,5.068675,1.355861,-2.906831
3.000000,1.650000,2.619802,-2.932400,1.080563,5.443941
5.000000,1.650000,0.360177,5.068543,1.355861,-2.906831
3.000000,1.666667,2.619822,-2.932177,1.080563,5.443941
5.000000,1.666667,0.360138,5.068406,1.355861,-2.906831
3.000000,1.683333,2.619845,-2.931947,1.080563,5.443941
5.000000,1.683333,0.360104,5.068264,1.355861,-2.906831
3.000000,1.700000,2.619870,-2.931709,1.080563,5.443941
5.000000,1.700000,0.360075,5.068117,1.355861,-2.906831
3.000000,1.716667,2.619899,-2.931462,1.080563,5.443941
5.000000,1.716667,0.360051,5.067966,1.355861,-2.906831
3.000000,1.733333,2.619931,-2.931208,1.080563,5.443941
5.000000,1.733333,0.360031,5.067810,1.355861,-2.906831
3.000000,1.750000,2.619967,-2.930945,1.080563,5.443941
5.000000,1.750000,0.360017,5.067651,1.355861,-2.906831
3.000000,1.766667,2.620006,-2.930673,1.080563,5.443941
5.000000,1.766667,0.360007,5.067487,1.355861,-2.906831
3.000000,1.783333,2.620049,-2.930392,1.080563,5.443941
5.000000,1.783333,0.360003,5.067319,1.355861,-2.906831
3.000000,1.800000,2.620097,-2.930101,1.080563,5.443941
5.000000,1.800000,0.360003,5.067147,1.355861,-2.906831
3.000000,1.816667,2.620149,-2.929801,1.080563,5.443941
5.000000,1.816667,0.360009,5.066970,1.355861,-2.906831
3.000000,1.833333,2.620206,-2.929491,1.080563,5.443941
5.000000,1.833333,0.360019,5.066789,1.355861,-2.906831
3.000000,1.850000,2.620269,-2.929171,1.080563,5.443941
5.000000,1.850000,0.360035,5.066605,1.355861,-2.906831
3.000000,1.866667,2.620337,-2.928839,1.080563,5.443941
5.000000,1.866667,0.360056,5.066416,1.355861,-2.906831
3.000000,1.883333,2.620412,-2.928497,1.080563,5.443941
5.000000,1.883333,0.360082,5.066222,1.355861,-2.906831
3.000000,1.900000,2.620493,-2.928143,1.080563,5.443941
5.000000,1.900000,0.360114,5.066025,1.355861,-2.906831
3.000000,1.916667,2.620581,-2.927778,1.080563,5.443941
5.000000,1.916667,0.360151,5.065824,1.355861,-2.906831
3.000000,1.933333,2.620676,-2.927400,1.080563,5.443941
5.000000,1.933333,0.360195,5.065618,1.355861,-2.906831
3.000000,1.950000,2.620780,-2.927009,1.080563,5.443941
5.000000,1.950000,0.360243,5.065407,1.355861,-2.906831
3.000000,1.966667,2.620891,-2.926604,1.080563,5.443941
5.000000,1.966667,0.360298,5.065192,1.355861,-2.906831
3.000000,1.983333,2.621011,-2.926186,1.080563,5.443941
5.000000,1.983333,0.360359,5.064972,1.355861,-2.906831
3.000000,2.000000,2.621141,-2.925754,1.080563,5.443941
5.000000,2.000000,0.360426,5.064747,1.355861,-2.906831
3.000000,2.016667,2.621280,-2.925307,1.080563,5.443941
5.000000,2.016667,0.360500,5.064517,1.355861,-2.906831
3.000000,2.033333,2.621429,-2.924843,1.080563,5.443941
5.000000,2.033333,0.360580,5.064282,1.355861,-2.906831
