# id,ts,x,y,gx,gy
8.000000,0.333333,6.974976,1.001651,-2.764464,-0.328585
7.000000,0.333333,6.798117,1.932864,-2.771954,0.719696
8.000000,0.350000,6.975002,1.001819,-2.764464,-0.328585
7.000000,0.350000,6.798106,1.932833,-2.771954,0.719696
8.000000,0.366667,6.975029,1.001998,-2.764464,-0.328585
7.000000,0.366667,6.798093,1.932798,-2.771954,0.719696
8.000000,0.383333,6.975058,1.002190,-2.764464,-0.328585
7.000000,0.383333,6.798079,1.932761,-2.771954,0.719696
8.000000,0.400000,6.975086,1.002393,-2.764464,-0.328585
7.000000,0.400000,6.798064,1.932719,-2.771954,0.719696
8.000000,0.416667,6.975116,1.002610,-2.764464,-0.328585
7.000000,0.416667,6.798047,1.932673,-2.771954,0.719696
8.000000,0.433333,6.975146,1.002838,-2.764464,-0.328585
7.000000,0.433333,6.798029,1.932624,-2.771954,0.719696
8.000000,0.450000,6.975177,1.003079,-2.764464,-0.328585
7.000000,0.450000,6.798009,1.932571,-2.771954,0.719696
8.000000,0.466667,6.975208,1.003332,-2.764464,-0.328585
7.000000,0.466667,6.797988,1.932515,-2.771954,0.719696
8.000000,0.483333,6.975239,1.003595,-2.764464,-0.328585
7.000000,0.483333,6.797965,1.932455,-2.771954,0.719696
8.000000,0.500000,6.975270,1.003870,-2.764464,-0.328585
7.000000,0.500000,6.797940,1.932391,-2.771954,0.719696
8.000000,0.516667,6.975302,1.004155,-2.764464,-0.328585
7.000000,0.516667,6.797913,1.932323,-2.771954,0.719696
8.000000,0.533333,6.975332,1.004450,-2.764464,-0.328585
7.000000,0.533333,6.797885,1.932252,-2.771954,0.719696
8.000000,0.550000,6.975363,1.004754,-2.764464,-0.328585
7.000000,0.550000,6.797854,1.932178,-2.771954,0.719696
8.000000,0.566667,6.975392,1.005067,-2.764464,-0.328585
7.000000,0.566667,6.797822,1.932100,-2.771954,0.719696
8.000000,0.583333,6.975421,1.005388,-2.764464,-0.328585
7.000000,0.583333,6.797787,1.932018,-2.771954,0.719696
8.000000,0.600000,6.975448,1.005716,-2.764464,-0.328585
7.000000,0.600000,6.797750,1.931934,-2.771954,0.719696
8.000000,0.616667,6.975474,1.006052,-2.764464,-0.328585
7.000000,0.616667,6.797711,1.931847,-2.771954,0.719696
8.000000,0.633333,6.975499,1.006394,-2.764464,-0.328585
7.000000,0.633333,6.797669,1.931759,-2.771954,0.719696
8.000000,0.650000,6.975521,1.006743,-2.764464,-0.328585
7.000000,0.650000,6.797624,1.931669,-2.771954,0.719696
8.000000,0.666667,6.975542,1.007097,-2.764464,-0.328585
7.000000,0.666667,6.797576,1.931578,-2.771954,0.719696
8.000000,0.683333,6.975559,1.007456,-2.764464,-0.328585
7.000000,0.683333,6.797523,1.931487,-2.771954,0.719696
8.000000,0.700000,6.975574,1.007818,-2.764464,-0.328585
7.000000,0.700000,6.797467,1.931397,-2.771954,0.719696
8.000000,0.716667,6.975585,1.008183,-2.764464,-0.328585
7.000000,0.716667,6.797406,1.931309,-2.771954,0.719696
8.000000,0.733333,6.975593,1.008551,-2.764464,-0.328585
7.000000,0.733333,6.797339,1.931223,-2.771954,0.719696
8.000000,0.750000,6.975596,1.008920,-2.764464,-0.328585
7.000000,0.750000,6.797266,1.931140,-2.771954,0.719696
8.000000,0.766667,6.975595,1.009290,-2.764464,-0.328585
7.000000,0.766667,6.797186,1.931061,-2.771954,0.719696
