# id,ts,x,y,gx,gy
8.000000,0.666667,3.166830,-3.280276,1.795021,5.429966
7.000000,0.666667,0.736920,4.558897,1.960473,-3.771788
8.000000,0.683333,3.166665,-3.280300,1.795021,5.429966
7.000000,0.683333,0.737027,4.558924,1.960473,-3.771788
8.000000,0.700000,3.166494,-3.280326,1.795021,5.429966
7.000000,0.700000,0.737139,4.558953,1.960473,-3.771788
8.000000,0.716667,3.166318,-3.280354,1.795021,5.429966
7.000000,0.716667,0.737256,4.558983,1.960473,-3.771788
8.000000,0.733333,3.166136,-3.280383,1.795021,5.429966
7.000000,0.733333,0.737377,4.559015,1.960473,-3.771788
8.000000,0.750000,3.165949,-3.280415,1.795021,5.429966
7.000000,0.750000,0.737504,4.559049,1.960473,-3.771788
8.000000,0.766667,3.165758,-3.280448,1.795021,5.429966
7.000000,0.766667,0.737634,4.559083,1.960473,-3.771788
8.000000,0.783333,3.165562,-3.280484,1.795021,5.429966
7.000000,0.783333,0.737770,4.559119,1.960473,-3.771788
8.000000,0.800000,3.165362,-3.280523,1.795021,5.429966
7.000000,0.800000,0.737910,4.559156,1.960473,-3.771788
8.000000,0.816667,3.165159,-3.280564,1.795021,5.429966
7.000000,0.816667,0.738054,4.559194,1.960473,-3.771788
8.000000,0.833333,3.164953,-3.280608,1.795021,5.429966
7.000000,0.833333,0.738202,4.559232,1.960473,-3.771788
8.000000,0.850000,3.164745,-3.280655,1.795021,5.429966
7.000000,0.850000,0.738354,4.559270,1.960473,-3.771788
8.000000,0.866667,3.164537,-3.280706,1.795021,5.429966
7.000000,0.866667,0.738510,4.559308,1.960473,-3.771788
8.000000,0.883333,3.164330,-3.280761,1.795021,5.429966
7.000000,0.883333,0.738669,4.559346,1.960473,-3.771788
8.000000,0.900000,3.164125,-3.280820,1.795021,5.429966
7.000000,0.900000,0.738831,4.559383,1.960473,-3.771788
8.000000,0.916667,3.163924,-3.280885,1.795021,5.429966
7.000000,0.916667,0.738997,4.559420,1.960473,-3.771788
8.000000,0.933333,3.163728,-3.280955,1.795021,5.429966
7.000000,0.933333,0.739165,4.559455,1.960473,-3.771788
8.000000,0.950000,3.163538,-3.281032,1.795021,5.429966
7.000000,0.950000,0.739336,4.559490,1.960473,-3.771788
8.000000,0.966667,3.163357,-3.281115,1.795021,5.429966
7.000000,0.966667,0.739509,4.559523,1.960473,-3.771788
8.000000,0.983333,3.163186,-3.281206,1.795021,5.429966
7.000000,0.983333,0.739684,4.559555,1.960473,-3.771788
8.000000,1.000000,3.163025,-3.281304,1.795021,5.429966
7.000000,1.000000,0.739861,4.559585,1.960473,-3.771788
8.000000,1.016667,3.162876,-3.281410,1.795021,5.429966
7.000000,1.016667,0.740039,4.559613,1.960473,-3.771788
8.000000,1.033333,3.162740,-3.281524,1.795021,5.429966
7.000000,1.033333,0.740218,4.559640,1.960473,-3.771788
8.000000,1.050000,3.162616,-3.281647,1.795021,5.429966
7.000000,1.050000,0.740399,4.559664,1.960473,-3.771788
8.000000,1.066667,3.162506,-3.281778,1.795021,5.429966
7.000000,1.066667,0.740581,4.559686,1.960473,-3.771788
8.000000,1.083333,3.162411,-3.281918,1.795021,5.429966
7.000000,1.083333,0.740763,4.559707,1.960473,-3.771788
8.000000,1.100000,3.162331,-3.282068,1.795021,5.429966
7.000000,1.100000,0.740947,4.559725,1.960473,-3.771788
8.000000,1.116667,3.162264,-3.282227,1.795021,5.429966
7.000000,1.116667,0.741132,4.559741,1.960473,-3.771788
8.000000,1.133333,3.162213,-3.282395,1.795021,5.429966
7.000000,1.133333,0.741317,4.559754,1.960473,-3.771788
8.000000,1.150000,3.162175,-3.282574,1.795021,5.429966
7.000000,1.150000,0.741504,4.559766,1.960473,-3.771788
8.000000,1.166667,3.162151,-3.282763,1.795021,5.429966
7.000000,1.166667,0.741691,4.559775,1.960473,-3.771788
8.000000,1.183333,3.162141,-3.282963,1.795021,5.429966
7.000000,1.183333,0.741880,4.559783,1.960473,-3.771788
8.000000,1.200000,3.162144,-3.283173,1.795021,5.429966
7.000000,1.200000,0.742069,4.559788,1.960473,-3.771788
8.000000,1.216667,3.162158,-3.283395,1.795021,5.429966
7.000000,1.216667,0.742259,4.559791,1.960473,-3.771788
8.000000,1.233333,3.162184,-3.283629,1.795021,5.429966
7.000000,1.233333,0.742450,4.559791,1.960473,-3.771788
8.000000,1.250000,3.162222,-3.283874,1.795021,5.429966
7.000000,1.250000,0.742641,4.559790,1.960473,-3.771788
8.000000,1.266667,3.162269,-3.284132,1.795021,5.429966
7.000000,1.266667,0.742833,4.559786,1.960473,-3.771788
8.000000,1.283333,3.162327,-3.284401,1.795021,5.429966
7.000000,1.283333,0.743024,4.559781,1.960473,-3.771788
8.000000,1.300000,3.162394,-3.284684,1.795021,5.429966
7.000000,1.300000,0.743216,4.559773,1.960473,-3.771788
8.000000,1.316667,3.162470,-3.284978,1.795021,5.429966
7.000000,1.316667,0.743408,4.559762,1.960473,-3.771788
8.000000,1.333333,3.162555,-3.285286,1.795021,5.429966
7.000000,1.333333,0.743600,4.559750,1.960473,-3.771788
8.000000,1.350000,3.162647,-3.285605,1.795021,5.429966
7.000000,1.350000,0.743791,4.559736,1.960473,-3.771788
8.000000,1.366667,3.162747,-3.285937,1.795021,5.429966
7.000000,1.366667,0.743982,4.559719,1.960473,-3.771788
8.000000,1.383333,3.162854,-3.286282,1.795021,5.429966
7.000000,1.383333,0.744173,4.559701,1.960473,-3.771788
8.000000,1.400000,3.162967,-3.286638,1.795021,5.429966
7.000000,1.400000,0.744364,4.559681,1.960473,-3.771788
8.000000,1.416667,3.163086,-3.287006,1.795021,5.429966
7.000000,1.416667,0.744555,4.559660,1.960473,-3.771788
8.000000,1.433333,3.163209,-3.287386,1.795021,5.429966
7.000000,1.433333,0.744745,4.559637,1.960473,-3.771788
8.000000,1.450000,3.163336,-3.287777,1.795021,5.429966
7.000000,1.450000,0.744935,4.559612,1.960473,-3.771788
8.000000,1.466667,3.163467,-3.288179,1.795021,5.429966
