# id,ts,x,y,gx,gy
8.000000,0.133333,10.838087,-7.780149,2.447465,-3.432740
7.000000,0.133333,11.351992,-7.209357,3.157444,-2.397820
-1.000000,0.133333,3.701010,-3.473010,10.947887,-7.325858
8.000000,0.150000,10.838231,-7.780296,2.447465,-3.432740
7.000000,0.150000,11.351983,-7.209351,3.157444,-2.397820
-1.000000,0.150000,3.701010,-3.473011,10.947887,-7.325858
8.000000,0.166667,10.838407,-7.780476,2.447465,-3.432740
7.000000,0.166667,11.351972,-7.209344,3.157444,-2.397820
-1.000000,0.166667,3.701010,-3.473011,10.947887,-7.325858
8.000000,0.183333,10.838619,-7.780692,2.447465,-3.432740
7.000000,0.183333,11.351960,-7.209335,3.157444,-2.397820
-1.000000,0.183333,3.701010,-3.473012,10.947887,-7.325858
8.000000,0.200000,10.838867,-7.780945,2.447465,-3.432740
7.000000,0.200000,11.351944,-7.209324,3.157444,-2.397820
-1.000000,0.200000,3.701010,-3.473013,10.947887,-7.325858
8.000000,0.216667,10.839152,-7.781236,2.447465,-3.432740
7.000000,0.216667,11.351927,-7.209311,3.157444,-2.397820
-1.000000,0.216667,3.701010,-3.473015,10.947887,-7.325858
8.000000,0.233333,10.839477,-7.781567,2.447465,-3.432740
7.000000,0.233333,11.351906,-7.209296,3.157444,-2.397820
-1.000000,0.233333,3.701010,-3.473016,10.947887,-7.325858
8.000000,0.250000,10.839842,-7.781940,2.447465,-3.432740
7.000000,0.250000,11.351883,-7.209279,3.157444,-2.397820
-1.000000,0.250000,3.701009,-3.473017,10.947887,-7.325858
8.000000,0.266667,10.840249,-7.782356,2.447465,-3.432740
7.000000,0.266667,11.351856,-7.209260,3.157444,-2.397820
-1.000000,0.266667,3.701009,-3.473019,10.947887,-7.325858
8.000000,0.283333,10.840700,-7.782817,2.447465,-3.432740
7.000000,0.283333,11.351826,-7.209238,3.157444,-2.397820
-1.000000,0.283333,3.701009,-3.473021,10.947887,-7.325858
8.000000,0.300000,10.841197,-7.783325,2.447465,-3.432740
7.000000,0.300000,11.351793,-7.209215,3.157444,-2.397820
-1.000000,0.300000,3.701009,-3.473023,10.947887,-7.325858
8.000000,0.316667,10.841743,-7.783884,2.447465,-3.432740
7.000000,0.316667,11.351756,-7.209188,3.157444,-2.397820
-1.000000,0.316667,3.701009,-3.473026,10.947887,-7.325858
8.000000,0.333333,10.842341,-7.784496,2.447465,-3.432740
7.000000,0.333333,11.351715,-7.209160,3.157444,-2.397820
-1.000000,0.333333,3.701008,-3.473029,10.947887,-7.325858
8.000000,0.350000,10.842992,-7.785163,2.447465,-3.432740
7.000000,0.350000,11.351670,-7.209129,3.157444,-2.397820
-1.000000,0.350000,3.701008,-3.473032,10.947887,-7.325858
8.000000,0.366667,10.843698,-7.785886,2.447465,-3.432740
7.000000,0.366667,11.351621,-7.209095,3.157444,-2.397820
-1.000000,0.366667,3.701007,-3.473035,10.947887,-7.325858
8.000000,0.383333,10.844460,-7.786666,2.447465,-3.432740
7.000000,0.383333,11.351568,-7.209059,3.157444,-2.397820
-1.000000,0.383333,3.701007,-3.473038,10.947887,-7.325858
8.000000,0.400000,10.845277,-7.787504,2.447465,-3.432740
7.000000,0.400000,11.351510,-7.209020,3.157444,-2.397820
-1.000000,0.400000,3.701007,-3.473041,10.947887,-7.325858
8.000000,0.416667,10.846151,-7.788399,2.447465,-3.432740
7.000000,0.416667,11.351447,-7.208978,3.157444,-2.397820
-1.000000,0.416667,3.701007,-3.473045,10.947887,-7.325858
8.000000,0.433333,10.847080,-7.789352,2.447465,-3.432740
7.000000,0.433333,11.351379,-7.208934,3.157444,-2.397820
-1.000000,0.433333,3.701006,-3.473050,10.947887,-7.325858
8.000000,0.450000,10.848064,-7.790359,2.447465,-3.432740
7.000000,0.450000,11.351306,-7.208888,3.157444,-2.397820
-1.000000,0.450000,3.701006,-3.473055,10.947887,-7.325858
8.000000,0.466667,10.849098,-7.791418,2.447465,-3.432740
7.000000,0.466667,11.351228,-7.208838,3.157444,-2.397820
-1.000000,0.466667,3.701006,-3.473061,10.947887,-7.325858
8.000000,0.483333,10.850181,-7.792528,2.447465,-3.432740
7.000000,0.483333,11.351145,-7.208786,3.157444,-2.397820
-1.000000,0.483333,3.701006,-3.473068,10.947887,-7.325858
8.000000,0.500000,10.851311,-7.793685,2.447465,-3.432740
