# id,ts,x,y,gx,gy
8.000000,0.366667,5.984279,0.633158,-2.914505,-0.689617
7.000000,0.366667,5.566633,1.471673,-3.488525,0.344258
6.000000,0.366667,5.740491,-0.179983,-2.973058,-1.609781
-1.000000,0.366667,0.977963,-2.531302,-0.091626,2.807377
8.000000,0.383333,5.984332,0.633179,-2.914505,-0.689617
7.000000,0.383333,5.566578,1.471654,-3.488525,0.344258
6.000000,0.383333,5.740588,-0.180127,-2.973058,-1.609781
-1.000000,0.383333,0.977962,-2.531300,-0.091626,2.807377
8.000000,0.400000,5.984385,0.633201,-2.914505,-0.689617
7.000000,0.400000,5.566518,1.471635,-3.488525,0.344258
6.000000,0.400000,5.740693,-0.180281,-2.973058,-1.609781
-1.000000,0.400000,0.977961,-2.531298,-0.091626,2.807377
8.000000,0.416667,5.984437,0.633223,-2.914505,-0.689617
7.000000,0.416667,5.566453,1.471616,-3.488525,0.344258
6.000000,0.416667,5.740806,-0.180446,-2.973058,-1.609781
-1.000000,0.416667,0.977959,-2.531296,-0.091626,2.807377
8.000000,0.433333,5.984488,0.633245,-2.914505,-0.689617
7.000000,0.433333,5.566385,1.471597,-3.488525,0.344258
6.000000,0.433333,5.740926,-0.180622,-2.973058,-1.609781
-1.000000,0.433333,0.977958,-2.531293,-0.091626,2.807377
8.000000,0.450000,5.984537,0.633267,-2.914505,-0.689617
7.000000,0.450000,5.566312,1.471578,-3.488525,0.344258
6.000000,0.450000,5.741055,-0.180809,-2.973058,-1.609781
-1.000000,0.450000,0.977957,-2.531291,-0.091626,2.807377
8.000000,0.466667,5.984584,0.633289,-2.914505,-0.689617
7.000000,0.466667,5.566235,1.471560,-3.488525,0.344258
6.000000,0.466667,5.741192,-0.181006,-2.973058,-1.609781
-1.000000,0.466667,0.977956,-2.531289,-0.091626,2.807377
8.000000,0.483333,5.984629,0.633310,-2.914505,-0.689617
7.000000,0.483333,5.566154,1.471542,-3.488525,0.344258
6.000000,0.483333,5.741337,-0.181215,-2.973058,-1.609781
-1.000000,0.483333,0.977956,-2.531286,-0.091626,2.807377
8.000000,0.500000,5.984670,0.633331,-2.914505,-0.689617
7.000000,0.500000,5.566069,1.471526,-3.488525,0.344258
6.000000,0.500000,5.741491,-0.181436,-2.973058,-1.609781
-1.000000,0.500000,0.977955,-2.531284,-0.091626,2.807377
8.000000,0.516667,5.984708,0.633351,-2.914505,-0.689617
7.000000,0.516667,5.565980,1.471512,-3.488525,0.344258
6.000000,0.516667,5.741653,-0.181667,-2.973058,-1.609781
-1.000000,0.516667,0.977955,-2.531282,-0.091626,2.807377
8.000000,0.533333,5.984742,0.633370,-2.914505,-0.689617
7.000000,0.533333,5.565888,1.471499,-3.488525,0.344258
6.000000,0.533333,5.741824,-0.181910,-2.973058,-1.609781
-1.000000,0.533333,0.977955,-2.531279,-0.091626,2.807377
8.000000,0.550000,5.984772,0.633388,-2.914505,-0.689617
7.000000,0.550000,5.565793,1.471489,-3.488525,0.344258
6.000000,0.550000,5.742005,-0.182164,-2.973058,-1.609781
-1.000000,0.550000,0.977955,-2.531277,-0.091626,2.807377
8.000000,0.566667,5.984797,0.633406,-2.914505,-0.689617
7.000000,0.566667,5.565695,1.471480,-3.488525,0.344258
6.000000,0.566667,5.742194,-0.182429,-2.973058,-1.609781
-1.000000,0.566667,0.977955,-2.531275,-0.091626,2.807377
8.000000,0.583333,5.984817,0.633422,-2.914505,-0.689617
7.000000,0.583333,5.565593,1.471474,-3.488525,0.344258
6.000000,0.583333,5.742392,-0.182706,-2.973058,-1.609781
-1.000000,0.583333,0.977955,-2.531272,-0.091626,2.807377
8.000000,0.600000,5.984830,0.633437,-2.914505,-0.689617
7.000000,0.600000,5.565489,1.471470,-3.488525,0.344258
6.000000,0.600000,5.742600,-0.182994,-2.973058,-1.609781
-1.000000,0.600000,0.977955,-2.531270,-0.091626,2.807377
8.000000,0.616667,5.984837,0.633451,-2.914505,-0.689617
7.000000,0.616667,5.565382,1.471470,-3.488525,0.344258
6.000000,0.616667,5.742816,-0.183293,-2.973058,-1.609781
-1.000000,0.616667,0.977955,-2.531267,-0.091626,2.807377
8.000000,0.633333,5.984837,0.633462,-2.914505,-0.689617
7.000000,0.633333,5.565273,1.471471,-3.488525,0.344258
6.000000,0.633333,5.743041,-0.183603,-2.973058,-1.609781
-1.000000,0.633333,0.977955,-2.531264,-0.091626,2.807377
8.000000,0.650000,5.984828,0.633473,-2.914505,-0.689617
7.000000,0.650000,5.565162,1.471476,-3.488525,0.344258
6.000000,0.650000,5.743274,-0.183924,-2.973058,-1.609781
-1.000000,0.650000,0.977955,-2.531262,-0.091626,2.807377
8.000000,0.666667,5.984811,0.633481,-2.914505,-0.689617
7.000000,0.666667,5.565049,1.471483,-3.488525,0.344258
6.000000,0.666667,5.743516,-0.184255,-2.973058,-1.609781
-1.000000,0.666667,0.977954,-2.531259,-0.091626,2.807377
8.000000,0.683333,5.984784,0.633487,-2.914505,-0.689617
7.000000,0.683333,5.564934,1.471493,-3.488525,0.344258
6.000000,0.683333,5.743765,-0.184597,-2.973058,-1.609781
-1.000000,0.683333,0.977953,-2.531256,-0.091626,2.807377
8.000000,0.700000,5.984748,0.633490,-2.914505,-0.689617
7.000000,0.700000,5.564817,1.471505,-3.488525,0.344258
6.000000,0.700000,5.744022,-0.184949,-2.973058,-1.609781
-1.000000,0.700000,0.977952,-2.531254,-0.091626,2.807377
8.000000,0.716667,5.984700,0.633491,-2.914505,-0.689617
7.000000,0.716667,5.564699,1.471521,-3.488525,0.344258
6.000000,0.716667,5.744287,-0.185312,-2.973058,-1.609781
-1.000000,0.716667,0.977951,-2.531251,-0.091626,2.807377
8.000000,0.733333,5.984640,0.633488,-2.914505,-0.689617
7.000000,0.733333,5.564580,1.471540,-3.488525,0.344258
6.000000,0.733333,5.744560,-0.185684,-2.973058,-1.609781
-1.000000,0.733333,0.977950,-2.531248,-0.091626,2.807377
8.000000,0.750000,5.984568,0.633483,-2.914505,-0.689617
7.000000,0.750000,5.564459,1.471562,-3.488525,0.344258
6.000000,0.750000,5.744839,-0.186066,-2.973058,-1.609781
-1.000000,0.750000,0.977950,-2.531245,-0.091626,2.807377
8.000000,0.766667,5.984482,0.633476,-2.914505,-0.689617
7.000000,0.766667,5.564337,1.471586,-3.488525,0.344258
6.000000,0.766667,5.745126,-0.186458,-2.973058,-1.609781
-1.000000,0.766667,0.977949,-2.531243,-0.091626,2.807377
8.000000,0.783333,5.984382,0.633465,-2.914505,-0.689617
7.000000,0.783333,5.564214,1.471614,-3.488525,0.344258
6.000000,0.783333,5.745419,-0.186860,-2.973058,-1.609781
-1.000000,0.783333,0.977948,-2.531240,-0.091626,2.807377
8.000000,0.800000,5.984267,0.633452,-2.914505,-0.689617
7.000000,0.800000,5.564090,1.471645,-3.488525,0.344258
6.000000,0.800000,5.745720,-0.187271,-2.973058,-1.609781
-1.000000,0.800000,0.977948,-2.531238,-0.091626,2.807377
8.000000,0.816667,5.984136,0.633436,-2.914505,-0.689617
7.000000,0.816667,5.563965,1.471679,-3.488525,0.344258
6.000000,0.816667,5.746027,-0.187692,-2.973058,-1.609781
-1.000000,0.816667,0.977948,-2.531235,-0.091626,2.807377
8.000000,0.833333,5.983988,0.633417,-2.914505,-0.689617
7.000000,0.833333,5.563840,1.471715,-3.488525,0.344258
6.000000,0.833333,5.746341,-0.188122,-2.973058,-1.609781
-1.000000,0.833333,0.977948,-2.531233,-0.091626,2.807377
8.000000,0.850000,5.983822,0.633396,-2.914505,-0.689617
7.000000,0.850000,5.563715,1.471755,-3.488525,0.344258
6.000000,0.850000,5.746662,-0.188561,-2.973058,-1.609781
-1.000000,0.850000,0.977948,-2.531231,-0.091626,2.807377
8.000000,0.866667,5.983638,0.633373,-2.914505,-0.689617
7.000000,0.866667,5.563589,1.471797,-3.488525,0.344258
6.000000,0.866667,5.746990,-0.189009,-2.973058,-1.609781
-1.000000,0.866667,0.977949,-2.531228,-0.091626,2.807377
8.000000,0.883333,5.983433,0.633347,-2.914505,-0.689617
7.000000,0.883333,5.563463,1.471842,-3.488525,0.344258
6.000000,0.883333,5.747323,-0.189466,-2.973058,-1.609781
-1.000000,0.883333,0.977950,-2.531226,-0.091626,2.807377
8.000000,0.900000,5.983208,0.633318,-2.914505,-0.689617
7.000000,0.900000,5.563337,1.471890,-3.488525,0.344258
6.000000,0.900000,5.747663,-0.189930,-2.973058,-1.609781
-1.000000,0.900000,0.977951,-2.531224,-0.091626,2.807377
8.000000,0.916667,5.982962,0.633287,-2.914505,-0.689617
