8.000000,0.816667,5.909140,0.647787,-3.135720,-0.800459
7.000000,0.816667,5.569611,1.491863,-3.622281,0.309092
6.000000,0.816667,5.793813,-0.183706,-2.762253,-1.595062
-1.000000,0.816667,2.792732,-2.272572,2.827016,-2.252588
8.000000,0.833333,5.909184,0.647777,-3.135720,-0.800459
7.000000,0.833333,5.569547,1.492017,-3.622281,0.309092
6.000000,0.833333,5.793908,-0.183658,-2.762253,-1.595062
-1.000000,0.833333,2.792738,-2.272572,2.827016,-2.252588
8.000000,0.850000,5.909228,0.647766,-3.135720,-0.800459
7.000000,0.850000,5.569479,1.492173,-3.622281,0.309092
6.000000,0.850000,5.794007,-0.183610,-2.762253,-1.595062
-1.000000,0.850000,2.792743,-2.272573,2.827016,-2.252588
8.000000,0.866667,5.909272,0.647755,-3.135720,-0.800459
7.000000,0.866667,5.569408,1.492330,-3.622281,0.309092
6.000000,0.866667,5.794108,-0.183561,-2.762253,-1.595062
-1.000000,0.866667,2.792748,-2.272574,2.827016,-2.252588
8.000000,0.883333,5.909316,0.647743,-3.135720,-0.800459
7.000000,0.883333,5.569333,1.492488,-3.622281,0.309092
6.000000,0.883333,5.794213,-0.183514,-2.762253,-1.595062
-1.000000,0.883333,2.792753,-2.272574,2.827016,-2.252588
8.000000,0.900000,5.909359,0.647731,-3.135720,-0.800459
7.000000,0.900000,5.569255,1.492648,-3.622281,0.309092
6.000000,0.900000,5.794321,-0.183466,-2.762253,-1.595062
-1.000000,0.900000,2.792758,-2.272575,2.827016,-2.252588
8.000000,0.916667,5.909401,0.647717,-3.135720,-0.800459
7.000000,0.916667,5.569174,1.492808,-3.622281,0.309092
6.000000,0.916667,5.794432,-0.183420,-2.762253,-1.595062
-1.000000,0.916667,2.792763,-2.272575,2.827016,-2.252588
8.000000,0.933333,5.909443,0.647703,-3.135720,-0.800459
7.000000,0.933333,5.569089,1.492969,-3.622281,0.309092
6.000000,0.933333,5.794547,-0.183374,-2.762253,-1.595062
-1.000000,0.933333,2.792768,-2.272576,2.827016,-2.252588
8.000000,0.950000,5.909484,0.647688,-3.135720,-0.800459
7.000000,0.950000,5.569000,1.493130,-3.622281,0.309092
6.000000,0.950000,5.794664,-0.183328,-2.762253,-1.595062
-1.000000,0.950000,2.792773,-2.272576,2.827016,-2.252588
8.000000,0.966667,5.909525,0.647672,-3.135720,-0.800459
7.000000,0.966667,5.568907,1.493292,-3.622281,0.309092
6.000000,0.966667,5.794783,-0.183284,-2.762253,-1.595062
-1.000000,0.966667,2.792777,-2.272576,2.827016,-2.252588
8.000000,0.983333,5.909565,0.647656,-3.135720,-0.800459
7.000000,0.983333,5.568810,1.493455,-3.622281,0.309092
6.000000,0.983333,5.794905,-0.183240,-2.762253,-1.595062
-1.000000,0.983333,2.792781,-2.272577,2.827016,-2.252588
8.000000,1.000000,5.909604,0.647639,-3.135720,-0.800459
7.000000,1.000000,5.568709,1.493617,-3.622281,0.309092
6.000000,1.000000,5.795029,-0.183198,-2.762253,-1.595062
-1.000000,1.000000,2.792785,-2.272577,2.827016,-2.252588
8.000000,1.016667,5.909643,0.647621,-3.135720,-0.800459
7.000000,1.016667,5.568604,1.493780,-3.622281,0.309092
6.000000,1.016667,5.795155,-0.183157,-2.762253,-1.595062
-1.000000,1.016667,2.792788,-2.272577,2.827016,-2.252588
8.000000,1.033333,5.909681,0.647602,-3.135720,-0.800459
7.000000,1.033333,5.568494,1.493941,-3.622281,0.309092
6.000000,1.033333,5.795282,-0.183118,-2.762253,-1.595062
-1.000000,1.033333,2.792792,-2.272578,2.827016,-2.252588
8.000000,1.050000,5.909718,0.647583,-3.135720,-0.800459
7.000000,1.050000,5.568380,1.494103,-3.622281,0.309092
6.000000,1.050000,5.795411,-0.183079,-2.762253,-1.595062
-1.000000,1.050000,2.792795,-2.272578,2.827016,-2.252588
8.000000,1.066667,5.909754,0.647562,-3.135720,-0.800459
7.000000,1.066667,5.568262,1.494263,-3.622281,0.309092
6.000000,1.066667,5.795541,-0.183043,-2.762253,-1.595062
-1.000000,1.066667,2.792798,-2.272579,2.827016,-2.252588
8.000000,1.083333,5.909790,0.647540,-3.135720,-0.800459
7.000000,1.083333,5.568140,1.494423,-3.622281,0.309092
6.000000,1.083333,5.795671,-0.183008,-2.762253,-1.595062
-1.000000,1.083333,2.792801,-2.272579,2.827016,-2.252588
8.000000,1.100000,5.909825,0.647518,-3.135720,-0.800459
7.000000,1.100000,5.568014,1.494581,-3.622281,0.309092
6.000000,1.100000,5.795802,-0.182975,-2.762253,-1.595062
-1.000000,1.100000,2.792805,-2.272579,2.827016,-2.252588
8.000000,1.116667,5.909859,0.647494,-3.135720,-0.800459
7.000000,1.116667,5.567884,1.494738,-3.622281,0.309092
6.000000,1.116667,5.795933,-0.182943,-2.762253,-1.595062
-1.000000,1.116667,2.792808,-2.272580,2.827016,-2.252588
8.000000,1.133333,5.909893,0.647469,-3.135720,-0.800459
7.000000,1.133333,5.567750,1.494894,-3.622281,0.309092
6.000000,1.133333,5.796064,-0.182913,-2.762253,-1.595062
-1.000000,1.133333,2.792811,-2.272580,2.827016,-2.252588
8.000000,1.150000,5.909926,0.647443,-3.135720,-0.800459
7.000000,1.150000,5.567613,1.495049,-3.622281,0.309092
6.000000,1.150000,5.796194,-0.182885,-2.762253,-1.595062
-1.000000,1.150000,2.792815,-2.272580,2.827016,-2.252588
8.000000,1.166667,5.909958,0.647416,-3.135720,-0.800459
7.000000,1.166667,5.567472,1.495202,-3.622281,0.309092
6.000000,1.166667,5.796325,-0.182858,-2.762253,-1.595062
-1.000000,1.166667,2.792819,-2.272581,2.827016,-2.252588
8.000000,1.183333,5.909989,0.647388,-3.135720,-0.800459
7.000000,1.183333,5.567329,1.495352,-3.622281,0.309092
6.000000,1.183333,5.796454,-0.182834,-2.762253,-1.595062
-1.000000,1.183333,2.792823,-2.272581,2.827016,-2.252588
8.000000,1.200000,5.910020,0.647359,-3.135720,-0.800459
7.000000,1.200000,5.567182,1.495500,-3.622281,0.309092
6.000000,1.200000,5.796582,-0.182811,-2.762253,-1.595062
-1.000000,1.200000,2.792827,-2.272581,2.827016,-2.252588
8.000000,1.216667,5.910050,0.647328,-3.135720,-0.800459
7.000000,1.216667,5.567032,1.495644,-3.622281,0.309092
6.000000,1.216667,5.796710,-0.182790,-2.762253,-1.595062
-1.000000,1.216667,2.792832,-2.272582,2.827016,-2.252588
8.000000,1.233333,5.910080,0.647297,-3.135720,-0.800459
7.000000,1.233333,5.566879,1.495785,-3.622281,0.309092
6.000000,1.233333,5.796836,-0.182771,-2.762253,-1.595062
-1.000000,1.233333,2.792836,-2.272582,2.827016,-2.252588
8.000000,1.250000,5.910108,0.647265,-3.135720,-0.800459
7.000000,1.250000,5.566725,1.495921,-3.622281,0.309092
6.000000,1.250000,5.796960,-0.182754,-2.762253,-1.595062
-1.000000,1.250000,2.792840,-2.272583,2.827016,-2.252588
8.000000,1.266667,5.910136,0.647231,-3.135720,-0.800459
7.000000,1.266667,5.566568,1.496053,-3.622281,0.309092
6.000000,1.266667,5.797083,-0.182739,-2.762253,-1.595062
-1.000000,1.266667,2.792845,-2.272583,2.827016,-2.252588
8.000000,1.283333,5.910163,0.647196,-3.135720,-0.800459
7.000000,1.283333,5.566409,1.496180,-3.622281,0.309092
6.000000,1.283333,5.797205,-0.182726,-2.762253,-1.595062
-1.000000,1.283333,2.792849,-2.272584,2.827016,-2.252588
8.000000,1.300000,5.910189,0.647159,-3.135720,-0.800459
7.000000,1.300000,5.566248,1.496302,-3.622281,0.309092
6.000000,1.300000,5.797325,-0.182716,-2.762253,-1.595062
-1.000000,1.300000,2.792853,-2.272584,2.827016,-2.252588
8.000000,1.316667,5.910215,0.647121,-3.135720,-0.800459
7.000000,1.316667,5.566085,1.496420,-3.622281,0.309092
6.000000,1.316667,5.797443,-0.182708,-2.762253,-1.595062
-1.000000,1.316667,2.792858,-2.272585,2.827016,-2.252588
8.000000,1.333333,5.910239,0.647082,-3.135720,-0.800459
7.000000,1.333333,5.565921,1.496534,-3.622281,0.309092
6.000000,1.333333,5.797559,-0.182702,-2.762253,-1.595062
-1.000000,1.333333,2.792862,-2.272585,2.827016,-2.252588
8.000000,1.350000,5.910262,0.647042,-3.135720,-0.800459
7.000000,1.350000,5.565757,1.496643,-3.622281,0.309092
6.000000,1.350000,5.797674,-0.182699,-2.762253,-1.595062
-1.000000,1.350000,2.792866,-2.272586,2.827016,-2.252588
8.000000,1.366667,5.910285,0.647000,-3.135720,-0.800459
7.000000,1.366667,5.565591,1.496749,-3.622281,0.309092
6.000000,1.366667,5.797787,-0.182698,-2.762253,-1.595062
-1.000000,1.366667,2.792871,-2.272586,2.827016,-2.252588
8.000000,1.383333,5.910306,0.646957,-3.135720,-0.800459
7.000000,1.383333,5.565426,1.496850,-3.622281,0.309092
6.000000,1.383333,5.797899,-0.182699,-2.762253,-1.595062
-1.000000,1.383333,2.792876,-2.272587,2.827016,-2.252588
8.000000,1.400000,5.910327,0.646912,-3.135720,-0.800459
7.000000,1.400000,5.565260,1.496947,-3.622281,0.309092
6.000000,1.400000,5.798008,-0.182703,-2.762253,-1.595062
-1.000000,1.400000,2.792881,-2.272587,2.827016,-2.252588
8.000000,1.416667,5.910346,0.646866,-3.135720,-0.800459
7.000000,1.416667,5.565095,1.497041,-3.622281,0.309092
6.000000,1.416667,5.798116,-0.182709,-2.762253,-1.595062
-1.000000,1.416667,2.792886,-2.272588,2.827016,-2.252588
8.000000,1.433333,5.910364,0.646818,-3.135720,-0.800459
7.000000,1.433333,5.564931,1.497130,-3.622281,0.309092
6.000000,1.433333,5.798221,-0.182718,-2.762253,-1.595062
-1.000000,1.433333,2.792891,-2.272588,2.827016,-2.252588
8.000000,1.450000,5.910381,0.646768,-3.135720,-0.800459
7.000000,1.450000,5.564766,1.497216,-3.622281,0.309092
6.000000,1.450000,5.798324,-0.182729,-2.762253,-1.595062
-1.000000,1.450000,2.792896,-2.272588,2.827016,-2.252588
8.000000,1.466667,5.910397,0.646716,-3.135720,-0.800459
7.000000,1.466667,5.564603,1.497297,-3.622281,0.309092
6.000000,1.466667,5.798425,-0.182743,-2.762253,-1.595062
-1.000000,1.466667,2.792901,-2.272589,2.827016,-2.252588
8.000000,1.483333,5.910411,0.646663,-3.135720,-0.800459
7.000000,1.483333,5.564440,1.497373,-3.622281,0.309092
6.000000,1.483333,5.798522,-0.182758,-2.762253,-1.595062
-1.000000,1.483333,2.792906,-2.272590,2.827016,-2.252588
8.000000,1.500000,5.910424,0.646607,-3.135720,-0.800459
7.000000,1.500000,5.564278,1.497445,-3.622281,0.309092
6.000000,1.500000,5.798615,-0.182776,-2.762253,-1.595062
-1.000000,1.500000,2.792911,-2.272590,2.827016,-2.252588
8.000000,1.516667,5.910436,0.646549,-3.135720,-0.800459
7.000000,1.516667,5.564117,1.497513,-3.622281,0.309092
6.000000,1.516667,5.798704,-0.182796,-2.762253,-1.595062
-1.000000,1.516667,2.792916,-2.272591,2.827016,-2.252588
8.000000,1.533333,5.910447,0.646488,-3.135720,-0.800459
7.000000,1.533333,5.563957,1.497576,-3.622281,0.309092
6.000000,1.533333,5.798787,-0.182817,-2.762253,-1.595062
