# id,ts,x,y,gx,gy
3.000000,0.983333,6.932559,0.677347,-1.838552,-1.335606
4.000000,0.983333,6.944941,1.553008,-2.148191,0.032225
-1.000000,0.983333,-0.304468,-0.880097,5.611578,0.949790
3.000000,1.000000,6.932573,0.677177,-1.838552,-1.335606
4.000000,1.000000,6.944942,1.552984,-2.148191,0.032225
-1.000000,1.000000,-0.304476,-0.880083,5.611578,0.949790
3.000000,1.016667,6.932587,0.677003,-1.838552,-1.335606
4.000000,1.016667,6.944944,1.552959,-2.148191,0.032225
-1.000000,1.016667,-0.304484,-0.880069,5.611578,0.949790
3.000000,1.033333,6.932603,0.676825,-1.838552,-1.335606
4.000000,1.033333,6.944947,1.552934,-2.148191,0.032225
-1.000000,1.033333,-0.304492,-0.880055,5.611578,0.949790
3.000000,1.050000,6.932618,0.676644,-1.838552,-1.335606
4.000000,1.050000,6.944951,1.552909,-2.148191,0.032225
-1.000000,1.050000,-0.304501,-0.880042,5.611578,0.949790
3.000000,1.066667,6.932635,0.676458,-1.838552,-1.335606
4.000000,1.066667,6.944956,1.552885,-2.148191,0.032225
-1.000000,1.066667,-0.304508,-0.880029,5.611578,0.949790
3.000000,1.083333,6.932652,0.676270,-1.838552,-1.335606
4.000000,1.083333,6.944962,1.552860,-2.148191,0.032225
-1.000000,1.083333,-0.304516,-0.880017,5.611578,0.949790
3.000000,1.100000,6.932669,0.676078,-1.838552,-1.335606
4.000000,1.100000,6.944968,1.552836,-2.148191,0.032225
-1.000000,1.100000,-0.304523,-0.880005,5.611578,0.949790
3.000000,1.116667,6.932687,0.675883,-1.838552,-1.335606
4.000000,1.116667,6.944974,1.552811,-2.148191,0.032225
-1.000000,1.116667,-0.304531,-0.879994,5.611578,0.949790
3.000000,1.133333,6.932705,0.675685,-1.838552,-1.335606
4.000000,1.133333,6.944981,1.552787,-2.148191,0.032225
-1.000000,1.133333,-0.304537,-0.879984,5.611578,0.949790
3.000000,1.150000,6.932724,0.675484,-1.838552,-1.335606
4.000000,1.150000,6.944987,1.552763,-2.148191,0.032225
-1.000000,1.150000,-0.304544,-0.879974,5.611578,0.949790
3.000000,1.166667,6.932743,0.675280,-1.838552,-1.335606
4.000000,1.166667,6.944995,1.552739,-2.148191,0.032225
-1.000000,1.166667,-0.304550,-0.879965,5.611578,0.949790
3.000000,1.183333,6.932763,0.675074,-1.838552,-1.335606
4.000000,1.183333,6.945003,1.552715,-2.148191,0.032225
-1.000000,1.183333,-0.304555,-0.879957,5.611578,0.949790
3.000000,1.200000,6.932783,0.674865,-1.838552,-1.335606
4.000000,1.200000,6.945011,1.552692,-2.148191,0.032225
-1.000000,1.200000,-0.304560,-0.879949,5.611578,0.949790
3.000000,1.216667,6.932804,0.674655,-1.838552,-1.335606
4.000000,1.216667,6.945021,1.552668,-2.148191,0.032225
-1.000000,1.216667,-0.304565,-0.879942,5.611578,0.949790
3.000000,1.233333,6.932825,0.674442,-1.838552,-1.335606
4.000000,1.233333,6.945033,1.552644,-2.148191,0.032225
-1.000000,1.233333,-0.304570,-0.879935,5.611578,0.949790
3.000000,1.250000,6.932847,0.674228,-1.838552,-1.335606
4.000000,1.250000,6.945045,1.552620,-2.148191,0.032225
-1.000000,1.250000,-0.304575,-0.879928,5.611578,0.949790
3.000000,1.266667,6.932870,0.674013,-1.838552,-1.335606
4.000000,1.266667,6.945060,1.552595,-2.148191,0.032225
-1.000000,1.266667,-0.304580,-0.879922,5.611578,0.949790
3.000000,1.283333,6.932894,0.673796,-1.838552,-1.335606
4.000000,1.283333,6.945077,1.552569,-2.148191,0.032225
-1.000000,1.283333,-0.304584,-0.879915,5.611578,0.949790
3.000000,1.300000,6.932918,0.673577,-1.838552,-1.335606
4.000000,1.300000,6.945095,1.552543,-2.148191,0.032225
-1.000000,1.300000,-0.304588,-0.879910,5.611578,0.949790
3.000000,1.316667,6.932943,0.673358,-1.838552,-1.335606
4.000000,1.316667,6.945116,1.552516,-2.148191,0.032225
-1.000000,1.316667,-0.304592,-0.879904,5.611578,0.949790
3.000000,1.333333,6.932969,0.673138,-1.838552,-1.335606
4.000000,1.333333,6.945139,1.552488,-2.148191,0.032225
-1.000000,1.333333,-0.304595,-0.879899,5.611578,0.949790
3.000000,1.350000,6.932996,0.672917,-1.838552,-1.335606
4.000000,1.350000,6.945165,1.552460,-2.148191,0.032225
-1.000000,1.350000,-0.304599,-0.879894,5.611578,0.949790
3.000000,1.366667,6.933024,0.672695,-1.838552,-1.335606
4.000000,1.366667,6.945192,1.552432,-2.148191,0.032225
-1.000000,1.366667,-0.304602,-0.879890,5.611578,0.949790
3.000000,1.383333,6.933053,0.672473,-1.838552,-1.335606
4.000000,1.383333,6.945222,1.552403,-2.148191,0.032225
-1.000000,1.383333,-0.304605,-0.879886,5.611578,0.949790
3.000000,1.400000,6.933083,0.672252,-1.838552,-1.335606
4.000000,1.400000,6.945254,1.552375,-2.148191,0.032225
-1.000000,1.400000,-0.304607,-0.879882,5.611578,0.949790
3.000000,1.416667,6.933113,0.672030,-1.838552,-1.335606
4.000000,1.416667,6.945287,1.552346,-2.148191,0.032225
-1.000000,1.416667,-0.304609,-0.879879,5.611578,0.949790
3.000000,1.433333,6.933144,0.671809,-1.838552,-1.335606
4.000000,1.433333,6.945323,1.552317,-2.148191,0.032225
-1.000000,1.433333,-0.304610,-0.879876,5.611578,0.949790
3.000000,1.450000,6.933174,0.671589,-1.838552,-1.335606
4.000000,1.450000,6.945359,1.552287,-2.148191,0.032225
-1.000000,1.450000,-0.304611,-0.879874,5.611578,0.949790
3.000000,1.466667,6.933206,0.671370,-1.838552,-1.335606
4.000000,1.466667,6.945397,1.552257,-2.148191,0.032225
-1.000000,1.466667,-0.304612,-0.879872,5.611578,0.949790
3.000000,1.483333,6.933237,0.671152,-1.838552,-1.335606
4.000000,1.483333,6.945436,1.552226,-2.148191,0.032225
-1.000000,1.483333,-0.304613,-0.879871,5.611578,0.949790
3.000000,1.500000,6.933270,0.670936,-1.838552,-1.335606
4.000000,1.500000,6.945476,1.552196,-2.148191,0.032225
-1.000000,1.500000,-0.304613,-0.879870,5.611578,0.949790
3.000000,1.516667,6.933303,0.670720,-1.838552,-1.335606
4.000000,1.516667,6.945517,1.552164,-2.148191,0.032225
-1.000000,1.516667,-0.304613,-0.879869,5.611578,0.949790
3.000000,1.533333,6.933338,0.670506,-1.838552,-1.335606
4.000000,1.533333,6.945558,1.552133,-2.148191,0.032225
-1.000000,1.533333,-0.304613,-0.879868,5.611578,0.949790
3.000000,1.550000,6.933374,0.670294,-1.838552,-1.335606
4.000000,1.550000,6.945601,1.552101,-2.148191,0.032225
-1.000000,1.550000,-0.304613,-0.879868,5.611578,0.949790
3.000000,1.566667,6.933412,0.670083,-1.838552,-1.335606
4.000000,1.566667,6.945644,1.552070,-2.148191,0.032225
-1.000000,1.566667,-0.304613,-0.879868,5.611578,0.949790
3.000000,1.583333,6.933450,0.669874,-1.838552,-1.335606
4.000000,1.583333,6.945689,1.552040,-2.148191,0.032225
-1.000000,1.583333,-0.304612,-0.879868,5.611578,0.949790
3.000000,1.600000,6.933490,0.669667,-1.838552,-1.335606
4.000000,1.600000,6.945736,1.552011,-2.148191,0.032225
-1.000000,1.600000,-0.304611,-0.879869,5.611578,0.949790
3.000000,1.616667,6.933531,0.669463,-1.838552,-1.335606
4.000000,1.616667,6.945783,1.551983,-2.148191,0.032225
-1.000000,1.616667,-0.304610,-0.879870,5.611578,0.949790
3.000000,1.633333,6.933574,0.669260,-1.838552,-1.335606
4.000000,1.633333,6.945832,1.551956,-2.148191,0.032225
-1.000000,1.633333,-0.304609,-0.879871,5.611578,0.949790
3.000000,1.650000,6.933617,0.669060,-1.838552,-1.335606
4.000000,1.650000,6.945883,1.551930,-2.148191,0.032225
-1.000000,1.650000,-0.304607,-0.879872,5.611578,0.949790
3.000000,1.666667,6.933662,0.668862,-1.838552,-1.335606
4.000000,1.666667,6.945935,1.551904,-2.148191,0.032225
-1.000000,1.666667,-0.304605,-0.879874,5.611578,0.949790
3.000000,1.683333,6.933708,0.668666,-1.838552,-1.335606
4.000000,1.683333,6.945989,1.551879,-2.148191,0.032225
-1.000000,1.683333,-0.304603,-0.879876,5.611578,0.949790
3.000000,1.700000,6.933754,0.668473,-1.838552,-1.335606
4.000000,1.700000,6.946045,1.551855,-2.148191,0.032225
-1.000000,1.700000,-0.304600,-0.879879,5.611578,0.949790
3.000000,1.716667,6.933801,0.668283,-1.838552,-1.335606
4.000000,1.716667,6.946103,1.551832,-2.148191,0.032225
-1.000000,1.716667,-0.304597,-0.879881,5.611578,0.949790
3.000000,1.733333,6.933848,0.668095,-1.838552,-1.335606
4.000000,1.733333,6.946163,1.551809,-2.148191,0.032225
-1.000000,1.733333,-0.304593,-0.879885,5.611578,0.949790
3.000000,1.750000,6.933896,0.667910,-1.838552,-1.335606
4.000000,1.750000,6.946225,1.551787,-2.148191,0.032225
-1.000000,1.750000,-0.304589,-0.879888,5.611578,0.949790
3.000000,1.766667,6.933944,0.667728,-1.838552,-1.335606
4.000000,1.766667,6.946290,1.551765,-2.148191,0.032225
-1.000000,1.766667,-0.304585,-0.879892,5.611578,0.949790
3.000000,1.783333,6.933992,0.667549,-1.838552,-1.335606
4.000000,1.783333,6.946357,1.551743,-2.148191,0.032225
-1.000000,1.783333,-0.304580,-0.879896,5.611578,0.949790
3.000000,1.800000,6.934041,0.667372,-1.838552,-1.335606
4.000000,1.800000,6.946425,1.551721,-2.148191,0.032225
-1.000000,1.800000,-0.304575,-0.879900,5.611578,0.949790
3.000000,1.816667,6.934089,0.667198,-1.838552,-1.335606
4.000000,1.816667,6.946496,1.551699,-2.148191,0.032225
-1.000000,1.816667,-0.304570,-0.879905,5.611578,0.949790
3.000000,1.833333,6.934137,0.667027,-1.838552,-1.335606
4.000000,1.833333,6.946569,1.551678,-2.148191,0.032225
-1.000000,1.833333,-0.304565,-0.879910,5.611578,0.949790
3.000000,1.850000,6.934185,0.666859,-1.838552,-1.335606
4.000000,1.850000,6.946644,1.551656,-2.148191,0.032225
-1.000000,1.850000,-0.304559,-0.879915,5.611578,0.949790
3.000000,1.866667,6.934233,0.666693,-1.838552,-1.335606
4.000000,1.866667,6.946721,1.551635,-2.148191,0.032225
-1.000000,1.866667,-0.304554,-0.879920,5.611578,0.949790
3.000000,1.883333,6.934280,0.666531,-1.838552,-1.335606
4.000000,1.883333,6.946799,1.551615,-2.148191,0.032225
-1.000000,1.883333,-0.304548,-0.879925,5.611578,0.949790
3.000000,1.900000,6.934327,0.666371,-1.838552,-1.335606
4.000000,1.900000,6.946878,1.551594,-2.148191,0.032225
-1.000000,1.900000,-0.304543,-0.879930,5.611578,0.949790
3.000000,1.916667,6.934373,0.666215,-1.838552,-1.335606
