# id,ts,x,y,gx,gy
8.000000,0.866667,3.068834,-3.448967,1.523991,5.466751
7.000000,0.866667,1.136283,4.785844,2.073987,-3.675927
-1.000000,0.866667,-1.346409,0.430857,3.115329,1.323105
8.000000,0.883333,3.068929,-3.449107,1.523991,5.466751
7.000000,0.883333,1.136341,4.785851,2.073987,-3.675927
-1.000000,0.883333,-1.346411,0.430861,3.115329,1.323105
8.000000,0.900000,3.069025,-3.449252,1.523991,5.466751
7.000000,0.900000,1.136400,4.785856,2.073987,-3.675927
-1.000000,0.900000,-1.346414,0.430866,3.115329,1.323105
8.000000,0.916667,3.069121,-3.449403,1.523991,5.466751
7.000000,0.916667,1.136461,4.785857,2.073987,-3.675927
-1.000000,0.916667,-1.346416,0.430870,3.115329,1.323105
8.000000,0.933333,3.069216,-3.449560,1.523991,5.466751
7.000000,0.933333,1.136522,4.785856,2.073987,-3.675927
-1.000000,0.933333,-1.346418,0.430875,3.115329,1.323105
8.000000,0.950000,3.069311,-3.449723,1.523991,5.466751
7.000000,0.950000,1.136585,4.785852,2.073987,-3.675927
-1.000000,0.950000,-1.346421,0.430879,3.115329,1.323105
8.000000,0.966667,3.069406,-3.449892,1.523991,5.466751
7.000000,0.966667,1.136648,4.785845,2.073987,-3.675927
-1.000000,0.966667,-1.346423,0.430883,3.115329,1.323105
8.000000,0.983333,3.069499,-3.450068,1.523991,5.466751
7.000000,0.983333,1.136712,4.785836,2.073987,-3.675927
-1.000000,0.983333,-1.346424,0.430887,3.115329,1.323105
8.000000,1.000000,3.069592,-3.450250,1.523991,5.466751
7.000000,1.000000,1.136777,4.785823,2.073987,-3.675927
-1.000000,1.000000,-1.346426,0.430890,3.115329,1.323105
8.000000,1.016667,3.069683,-3.450440,1.523991,5.466751
7.000000,1.016667,1.136842,4.785809,2.073987,-3.675927
-1.000000,1.016667,-1.346428,0.430894,3.115329,1.323105
8.000000,1.033333,3.069774,-3.450636,1.523991,5.466751
7.000000,1.033333,1.136907,4.785792,2.073987,-3.675927
-1.000000,1.033333,-1.346430,0.430898,3.115329,1.323105
8.000000,1.050000,3.069863,-3.450839,1.523991,5.466751
7.000000,1.050000,1.136973,4.785773,2.073987,-3.675927
-1.000000,1.050000,-1.346431,0.430903,3.115329,1.323105
8.000000,1.066667,3.069950,-3.451048,1.523991,5.466751
7.000000,1.066667,1.137038,4.785751,2.073987,-3.675927
-1.000000,1.066667,-1.346434,0.430908,3.115329,1.323105
8.000000,1.083333,3.070037,-3.451264,1.523991,5.466751
7.000000,1.083333,1.137104,4.785728,2.073987,-3.675927
-1.000000,1.083333,-1.346436,0.430913,3.115329,1.323105
8.000000,1.100000,3.070122,-3.451487,1.523991,5.466751
7.000000,1.100000,1.137170,4.785703,2.073987,-3.675927
-1.000000,1.100000,-1.346438,0.430918,3.115329,1.323105
8.000000,1.116667,3.070205,-3.451716,1.523991,5.466751
7.000000,1.116667,1.137236,4.785676,2.073987,-3.675927
-1.000000,1.116667,-1.346441,0.430923,3.115329,1.323105
8.000000,1.133333,3.070288,-3.451950,1.523991,5.466751
7.000000,1.133333,1.137301,4.785647,2.073987,-3.675927
-1.000000,1.133333,-1.346443,0.430929,3.115329,1.323105
8.000000,1.150000,3.070369,-3.452191,1.523991,5.466751
7.000000,1.150000,1.137367,4.785617,2.073987,-3.675927
-1.000000,1.150000,-1.346446,0.430934,3.115329,1.323105
8.000000,1.166667,3.070449,-3.452437,1.523991,5.466751
7.000000,1.166667,1.137432,4.785585,2.073987,-3.675927
-1.000000,1.166667,-1.346448,0.430940,3.115329,1.323105
8.000000,1.183333,3.070527,-3.452687,1.523991,5.466751
7.000000,1.183333,1.137497,4.785552,2.073987,-3.675927
-1.000000,1.183333,-1.346451,0.430945,3.115329,1.323105
8.000000,1.200000,3.070605,-3.452943,1.523991,5.466751
7.000000,1.200000,1.137562,4.785518,2.073987,-3.675927
-1.000000,1.200000,-1.346453,0.430951,3.115329,1.323105
8.000000,1.216667,3.070681,-3.453203,1.523991,5.466751
7.000000,1.216667,1.137626,4.785483,2.073987,-3.675927
-1.000000,1.216667,-1.346455,0.430956,3.115329,1.323105
8.000000,1.233333,3.070756,-3.453468,1.523991,5.466751
7.000000,1.233333,1.137690,4.785446,2.073987,-3.675927
-1.000000,1.233333,-1.346457,0.430962,3.115329,1.323105
8.000000,1.250000,3.070831,-3.453736,1.523991,5.466751
7.000000,1.250000,1.137754,4.785409,2.073987,-3.675927
-1.000000,1.250000,-1.346460,0.430967,3.115329,1.323105
8.000000,1.266667,3.070904,-3.454008,1.523991,5.466751
7.000000,1.266667,1.137817,4.785370,2.073987,-3.675927
-1.000000,1.266667,-1.346461,0.430972,3.115329,1.323105
8.000000,1.283333,3.070976,-3.454284,1.523991,5.466751
7.000000,1.283333,1.137879,4.785330,2.073987,-3.675927
-1.000000,1.283333,-1.346463,0.430977,3.115329,1.323105
8.000000,1.300000,3.071046,-3.454563,1.523991,5.466751
7.000000,1.300000,1.137941,4.785289,2.073987,-3.675927
-1.000000,1.300000,-1.346465,0.430982,3.115329,1.323105
8.000000,1.316667,3.071116,-3.454845,1.523991,5.466751
7.000000,1.316667,1.138001,4.785247,2.073987,-3.675927
-1.000000,1.316667,-1.346466,0.430987,3.115329,1.323105
8.000000,1.333333,3.071183,-3.455131,1.523991,5.466751
7.000000,1.333333,1.138061,4.785204,2.073987,-3.675927
-1.000000,1.333333,-1.346467,0.430991,3.115329,1.323105
8.000000,1.350000,3.071250,-3.455419,1.523991,5.466751
7.000000,1.350000,1.138120,4.785159,2.073987,-3.675927
-1.000000,1.350000,-1.346468,0.430994,3.115329,1.323105
8.000000,1.366667,3.071314,-3.455710,1.523991,5.466751
7.000000,1.366667,1.138177,4.785114,2.073987,-3.675927
-1.000000,1.366667,-1.346468,0.430998,3.115329,1.323105
8.000000,1.383333,3.071378,-3.456004,1.523991,5.466751
7.000000,1.383333,1.138233,4.785067,2.073987,-3.675927
-1.000000,1.383333,-1.346468,0.431001,3.115329,1.323105
8.000000,1.400000,3.071440,-3.456300,1.523991,5.466751
7.000000,1.400000,1.138287,4.785020,2.073987,-3.675927
-1.000000,1.400000,-1.346468,0.431004,3.115329,1.323105
8.000000,1.416667,3.071501,-3.456597,1.523991,5.466751
7.000000,1.416667,1.138340,4.784972,2.073987,-3.675927
-1.000000,1.416667,-1.346467,0.431006,3.115329,1.323105
8.000000,1.433333,3.071560,-3.456897,1.523991,5.466751
7.000000,1.433333,1.138392,4.784922,2.073987,-3.675927
-1.000000,1.433333,-1.346467,0.431009,3.115329,1.323105
8.000000,1.450000,3.071617,-3.457198,1.523991,5.466751
7.000000,1.450000,1.138441,4.784873,2.073987,-3.675927
-1.000000,1.450000,-1.346466,0.431011,3.115329,1.323105
8.000000,1.466667,3.071674,-3.457499,1.523991,5.466751
7.000000,1.466667,1.138489,4.784822,2.073987,-3.675927
-1.000000,1.466667,-1.346464,0.431012,3.115329,1.323105
8.000000,1.483333,3.071729,-3.457802,1.523991,5.466751
7.000000,1.483333,1.138536,4.784771,2.073987,-3.675927
-1.000000,1.483333,-1.346463,0.431013,3.115329,1.323105
8.000000,1.500000,3.071782,-3.458106,1.523991,5.466751
7.000000,1.500000,1.138581,4.784719,2.073987,-3.675927
-1.000000,1.500000,-1.346461,0.431014,3.115329,1.323105
8.000000,1.516667,3.071835,-3.458411,1.523991,5.466751
7.000000,1.516667,1.138624,4.784666,2.073987,-3.675927
-1.000000,1.516667,-1.346459,0.431015,3.115329,1.323105
8.000000,1.533333,3.071886,-3.458717,1.523991,5.466751
7.000000,1.533333,1.138665,4.784612,2.073987,-3.675927
-1.000000,1.533333,-1.346458,0.431016,3.115329,1.323105
8.000000,1.550000,3.071937,-3.459023,1.523991,5.466751
7.000000,1.550000,1.138705,4.784559,2.073987,-3.675927
-1.000000,1.550000,-1.346456,0.431017,3.115329,1.323105
8.000000,1.566667,3.071987,-3.459330,1.523991,5.466751
7.000000,1.566667,1.138743,4.784504,2.073987,-3.675927
-1.000000,1.566667,-1.346455,0.431018,3.115329,1.323105
8.000000,1.583333,3.072037,-3.459638,1.523991,5.466751
7.000000,1.583333,1.138780,4.784449,2.073987,-3.675927
-1.000000,1.583333,-1.346454,0.431020,3.115329,1.323105
8.000000,1.600000,3.072087,-3.459947,1.523991,5.466751
7.000000,1.600000,1.138815,4.784394,2.073987,-3.675927
-1.000000,1.600000,-1.346453,0.431022,3.115329,1.323105
8.000000,1.616667,3.072137,-3.460256,1.523991,5.466751
7.000000,1.616667,1.138848,4.784339,2.073987,-3.675927
-1.000000,1.616667,-1.346452,0.431024,3.115329,1.323105
8.000000,1.633333,3.072188,-3.460566,1.523991,5.466751
7.000000,1.633333,1.138880,4.784283,2.073987,-3.675927
-1.000000,1.633333,-1.346452,0.431026,3.115329,1.323105
8.000000,1.650000,3.072239,-3.460878,1.523991,5.466751
7.000000,1.650000,1.138911,4.784227,2.073987,-3.675927
-1.000000,1.650000,-1.346452,0.431029,3.115329,1.323105
8.000000,1.666667,3.072292,-3.461190,1.523991,5.466751
7.000000,1.666667,1.138940,4.784171,2.073987,-3.675927
-1.000000,1.666667,-1.346452,0.431032,3.115329,1.323105
8.000000,1.683333,3.072346,-3.461503,1.523991,5.466751
7.000000,1.683333,1.138967,4.784115,2.073987,-3.675927
-1.000000,1.683333,-1.346453,0.431036,3.115329,1.323105
8.000000,1.700000,3.072403,-3.461817,1.523991,5.466751
7.000000,1.700000,1.138993,4.784059,2.073987,-3.675927
-1.000000,1.700000,-1.346454,0.431040,3.115329,1.323105
8.000000,1.716667,3.072461,-3.462132,1.523991,5.466751
7.000000,1.716667,1.139017,4.784003,2.073987,-3.675927
-1.000000,1.716667,-1.346455,0.431045,3.115329,1.323105
8.000000,1.733333,3.072523,-3.462448,1.523991,5.466751
7.000000,1.733333,1.139040,4.783947,2.073987,-3.675927
-1.000000,1.733333,-1.346457,0.431050,3.115329,1.323105
8.000000,1.750000,3.072587,-3.462764,1.523991,5.466751
7.000000,1.750000,1.139061,4.783891,2.073987,-3.675927
-1.000000,1.750000,-1.346459,0.431056,3.115329,1.323105
8.000000,1.766667,3.072655,-3.463081,1.523991,5.466751
7.000000,1.766667,1.139080,4.783835,2.073987,-3.675927
-1.000000,1.766667,-1.346462,0.431062,3.115329,1.323105
8.000000,1.783333,3.072726,-3.463398,1.523991,5.466751
